wavenumber_cm-1,m5_px11_raw_despiked,m5_px11_processed,CaF2_mean_processed_norm
682.0,159.45395407098104,9.678019906776093,0.07539245025767063
683.0,155.4047,8.443821213482202,0.06379938551827627
684.0,151.21901255230122,6.972129912297936,0.053099045039988045
685.0,157.58218200836814,6.071382679466378,0.04398767516647941
686.0,159.2360125523013,6.975438418655276,0.03832903331734423
687.0,152.17710041841013,7.137616848134444,0.034565077279466824
688.0,157.60697494780788,6.306075685957952,0.030626700364233463
689.0,156.97720997921007,6.284998772892642,0.03301094736218764
690.0,155.1406757322173,3.954475644287391,0.04081219317956284
691.0,148.50514405010387,2.912503548727205,0.037047339264366076
692.0,148.13650627615033,3.6695036397577114,0.04432678622091076
693.0,156.24542259414267,3.1999433181103405,0.038862781494289
694.0,146.939016701461,2.2018949864394735,0.04355617743984504
695.0,156.41376359832583,1.6405486271384049,0.047551890448751424
696.0,156.3150585774049,4.139157865866527,0.04673753773157886
697.0,148.15235564853603,5.59218165511422,0.04962183361380468
698.0,147.15471666666605,6.497810445991763,0.04811920603668533
699.0,158.49374058577396,7.46313456653759,0.04742145708277409
700.0,168.3863165618449,7.497340249384934,0.04890559564790436
701.0,154.95032426778238,9.035177091222263,0.04143351511307204
702.0,155.0277405857742,10.176016206894834,0.03987047356166245
