wavenumber_cm-1,raw_avg,denoised,normalized,snv
1.792189941406250000e+03,1.996293939661096601e+02,1.994081770791792394e+02,9.838978361304559148e-03,-2.262113318576662591e-01
1.793695434570312500e+03,1.986612481011284785e+02,1.994503445255491272e+02,9.849014182506145298e-03,-2.257923076932954742e-01
1.795200561523437500e+03,1.986479735197844434e+02,1.994947531677298969e+02,9.859583406661244498e-03,-2.253510124339760112e-01
1.796707153320312500e+03,1.977708858913845518e+02,1.995412601028469055e+02,9.870652022990865013e-03,-2.248888661267533229e-01
1.798211791992187500e+03,2.004255314579716298e+02,1.995887247987402020e+02,9.881948585680347744e-03,-2.244172024087434381e-01
1.799716064453125000e+03,2.003209680627893476e+02,1.996364059709869139e+02,9.893296669582621328e-03,-2.239433875331248713e-01
1.801221923828125000e+03,1.986421881781683965e+02,1.996847599288376500e+02,9.904804875963494140e-03,-2.234628870872431006e-01
1.802725708007812500e+03,2.010235782199435732e+02,1.997339442856295761e+02,9.916510716681212548e-03,-2.229741348440062443e-01
1.804229248046875000e+03,2.002206296567563584e+02,1.997840801372447288e+02,9.928443012466576720e-03,-2.224759274556863675e-01
1.805732543945312500e+03,1.998836477774160869e+02,1.998354340080190923e+02,9.940665195915392854e-03,-2.219656164304543711e-01
1.807237304687500000e+03,1.986723683675130303e+02,1.998875415773578084e+02,9.953066759067817279e-03,-2.214478157908799094e-01
1.808739990234375000e+03,1.977757754855685732e+02,1.999401851765182698e+02,9.965595896923310631e-03,-2.209246885435197649e-01
1.810242553710937500e+03,1.978963651303891709e+02,1.999937259896804278e+02,9.978338571050874781e-03,-2.203926455476453716e-01
1.811744750976562500e+03,1.993063094527633154e+02,2.000481315922982617e+02,9.991287064432420942e-03,-2.198520090107762559e-01
1.813246582031250000e+03,1.992508951822916572e+02,2.001031575106201217e+02,1.000438319249498387e-02,-2.193052083048170064e-01
1.814750122070312500e+03,1.988999079951533702e+02,2.001585147352393506e+02,1.001755817121248622e-02,-2.187551153590766295e-01
1.816251464843750000e+03,2.012359630443431797e+02,2.002134771597742713e+02,1.003063918780048788e-02,-2.182089456002888339e-01
1.817752563476562500e+03,2.011712183069299726e+02,2.002675198979765412e+02,1.004350131971819098e-02,-2.176719149008986831e-01
1.819253540039062500e+03,2.024370162398726904e+02,2.003207236213729914e+02,1.005616376672960680e-02,-2.171432216159875084e-01
1.820754150390625000e+03,2.040246627242476904e+02,2.003731154262780763e+02,1.006863297773763662e-02,-2.166225964854623653e-01
1.822256225585937500e+03,2.016744723849826357e+02,2.004248115816024551e+02,1.008093662465744250e-02,-2.161088841279255601e-01
1.823756347656250000e+03,1.997501497621889541e+02,2.004760097914231949e+02,1.009312176091385974e-02,-2.156001199286607939e-01
1.825256103515625000e+03,2.020473129837601221e+02,2.005265315933102954e+02,1.010514591257989474e-02,-2.150980772952854891e-01
1.826755615234375000e+03,2.010152000144675810e+02,2.005763721008254379e+02,1.011700791668682445e-02,-2.146028047850614684e-01
1.828255004882812500e+03,2.008534376356336679e+02,2.006258297273183473e+02,1.012877879539225527e-02,-2.141113370203036326e-01
1.829754028320312500e+03,2.005192057291666572e+02,2.006750039403621884e+02,1.014048222190539611e-02,-2.136226855769948751e-01
1.831252685546875000e+03,1.986869885479962363e+02,2.007239065068583557e+02,1.015212099674011638e-02,-2.131367335256921236e-01
1.832751220703125000e+03,2.024332727502893476e+02,2.007724612921302025e+02,1.016367699989940802e-02,-2.126542374279614400e-01
1.834249511718750000e+03,1.994167904324001768e+02,2.008202580667077939e+02,1.017505259707134936e-02,-2.121792737948470786e-01
1.835749145507812500e+03,2.000648905436197822e+02,2.008670030544280394e+02,1.018617786974533763e-02,-2.117147619236234013e-01
1.837246826171875000e+03,2.007461954752604072e+02,2.009127540338041058e+02,1.019706656916498193e-02,-2.112601276606415335e-01
1.838744262695312500e+03,2.012146046956380303e+02,2.009574528696532809e+02,1.020770485919958448e-02,-2.108159487038284152e-01
1.840241455078125000e+03,2.013396414297598369e+02,2.010010110940584980e+02,1.021807168454999352e-02,-2.103831041719881612e-01
1.841738403320312500e+03,2.013327122441044423e+02,2.010433972532465532e+02,1.022815955924133609e-02,-2.099619066259269806e-01
1.843234985351562500e+03,2.016309356689453125e+02,2.010843903880873142e+02,1.023791589516326143e-02,-2.095545517692701809e-01
1.844731445312500000e+03,1.977642421015986827e+02,2.011238645920063561e+02,1.024731072664372342e-02,-2.091622907543088106e-01
1.846227539062500000e+03,2.011763531720196738e+02,2.011619088252646463e+02,1.025636522615935679e-02,-2.087842395697446507e-01
1.847723388671875000e+03,2.023516060158058565e+02,2.011984798235035328e+02,1.026506909682464719e-02,-2.084208281399217988e-01
1.849218994140625000e+03,2.007940854673032334e+02,2.012334081590004189e+02,1.027338201496630875e-02,-2.080737400932314296e-01
1.850714233398437500e+03,2.006177882441768077e+02,2.012665321062392820e+02,1.028126549003055730e-02,-2.077445825200960605e-01
1.852209350585937500e+03,2.020400243688512774e+02,2.012975765276273421e+02,1.028865403947280648e-02,-2.074360895035543273e-01
1.853704101562500000e+03,1.998412690339264941e+02,2.013263193572568639e+02,1.029549481177044999e-02,-2.071504677454447108e-01
1.855198608398437500e+03,2.024494069417317803e+02,2.013527578323263754e+02,1.030178714937877472e-02,-2.068877447001347403e-01
1.856692871093750000e+03,2.025822612621166172e+02,2.013768654463789858e+02,1.030752474378054603e-02,-2.066481837662152710e-01
1.858186889648437500e+03,2.014481545907479756e+02,2.013986104563178401e+02,1.031270004014207646e-02,-2.064321003795444587e-01
1.859678833007812500e+03,2.006282964635778399e+02,2.014180279259326767e+02,1.031732138361951545e-02,-2.062391461060468223e-01
1.861172363281250000e+03,2.003455855758101904e+02,2.014350910756833173e+02,1.032138240070201024e-02,-2.060695870579822009e-01
1.862665527343750000e+03,2.045011607982494297e+02,2.014498449791394989e+02,1.032489381886598709e-02,-2.059229753326074774e-01
1.864158569335937500e+03,2.001083147967303262e+02,2.014624728794563850e+02,1.032789924984750876e-02,-2.057974900155307707e-01
1.865651245117187500e+03,2.026500136763961279e+02,2.014730898291149117e+02,1.033042607605236425e-02,-2.056919878131965307e-01
1.867143676757812500e+03,2.014851130732783702e+02,2.014817208284497951e+02,1.033248024754181323e-02,-2.056062202935734773e-01
1.868635742187500000e+03,2.007428221525969434e+02,2.014883750253650874e+02,1.033406394151028911e-02,-2.055400965525830681e-01
1.870127685546875000e+03,2.029986233181423643e+02,2.014929612119132116e+02,1.033515545053339570e-02,-2.054945229371187010e-01
1.871619262695312500e+03,1.992988987675419423e+02,2.014954282773792897e+02,1.033574261029860872e-02,-2.054700073419293560e-01
1.873108886718750000e+03,2.002889573838975821e+02,2.014958969295706765e+02,1.033585414917524009e-02,-2.054653502756428607e-01
1.874600097656250000e+03,2.008558507848669024e+02,2.014944450399244715e+02,1.033550860050800636e-02,-2.054797779182471473e-01
1.876090942382812500e+03,2.028320176866319571e+02,2.014911174146107840e+02,1.033471662813241834e-02,-2.055128450241889282e-01
1.877581420898437500e+03,2.027810454191985059e+02,2.014860172488619980e+02,1.033350279243783372e-02,-2.055635261271490100e-01
1.879071777343750000e+03,2.018223390932436416e+02,2.014792140913592107e+02,1.033188364595916467e-02,-2.056311301115754109e-01
1.880560058593750000e+03,2.000244163230613310e+02,2.014708360833962502e+02,1.032988968623003642e-02,-2.057143836184389118e-01
1.882049926757812500e+03,1.994658451786747548e+02,2.014611403663015778e+02,1.032758211269737061e-02,-2.058107313962467266e-01
1.883539428710937500e+03,2.034555438006365762e+02,2.014503421097754767e+02,1.032501213559147181e-02,-2.059180352717961404e-01
1.884463012695312500e+03,2.034987256085431113e+02,2.014385854346978704e+02,1.032221405557569305e-02,-2.060348630945426363e-01
1.885953857421875000e+03,2.010629611545138857e+02,2.014260478098458691e+02,1.031923011008837113e-02,-2.061594513309447929e-01
1.887444458007812500e+03,2.021958019115306797e+02,2.014128894365331348e+02,1.031609842692425560e-02,-2.062902080368046176e-01
1.888934814453125000e+03,2.009857692012080577e+02,2.013993022971536391e+02,1.031286469775181437e-02,-2.064252254546188603e-01
1.890424926757812500e+03,1.992116122775607607e+02,2.013856011193501274e+02,1.030960382751838766e-02,-2.065613760891545914e-01
1.891914672851562500e+03,2.014992370605468750e+02,2.013721024523284200e+02,1.030639115470198541e-02,-2.066955143440367126e-01
1.893404296875000000e+03,2.014991149902343750e+02,2.013591174693583525e+02,1.030330073831181234e-02,-2.068245480443626494e-01
1.894893554687500000e+03,2.020423742223669024e+02,2.013470164936960032e+02,1.030042071501026391e-02,-2.069447972330497598e-01
1.896382568359375000e+03,2.017972943341290488e+02,2.013361792420570282e+02,1.029784145709619972e-02,-2.070524886088154770e-01
1.897871337890625000e+03,2.016704203287760322e+02,2.013270317735555182e+02,1.029566436632520579e-02,-2.071433883590950709e-01
1.899359741210937500e+03,2.007746779830367529e+02,2.013200847174653347e+02,1.029401097208864496e-02,-2.072124222851121078e-01
1.900848022460937500e+03,2.017632203278718066e+02,2.013158399770005360e+02,1.029300072698207183e-02,-2.072546029002395040e-01
1.902334228515625000e+03,2.009702640109591982e+02,2.013147674013335120e+02,1.029274545476271431e-02,-2.072652612436131914e-01
1.903821899414062500e+03,1.999564796730324190e+02,2.013173560322897231e+02,1.029336154702511011e-02,-2.072395376341306938e-01
1.905309326171875000e+03,2.011505985966435048e+02,2.013240808427651132e+02,1.029496204696891785e-02,-2.071727121957277484e-01
1.906796508789062500e+03,1.997035805031105440e+02,2.013354474229032576e+02,1.029766728467620789e-02,-2.070597608042120952e-01
1.908283447265625000e+03,2.006281563087746065e+02,2.013520524614638134e+02,1.030161927163262409e-02,-2.068947540749416503e-01
1.909770141601562500e+03,2.014003154613353672e+02,2.013744925964057302e+02,1.030696000723328384e-02,-2.066717631280884093e-01
1.911256469726562500e+03,2.028744998508029482e+02,2.014033617654512511e+02,1.031383084821895467e-02,-2.063848859164766347e-01
1.912742675781250000e+03,2.007493348298249316e+02,2.014393114472308355e+02,1.032238684602420666e-02,-2.060276486003975727e-01
1.914226806640625000e+03,2.024749541106047559e+02,2.014830245727306135e+02,1.033279053772111732e-02,-2.055932647934221869e-01
1.915712402343750000e+03,2.016183437771267393e+02,2.015352376495246176e+02,1.034521721157024947e-02,-2.050744157106268728e-01
1.917197753906250000e+03,1.998147181758174327e+02,2.015967777796927578e+02,1.035986371725788890e-02,-2.044628823160557218e-01
1.918682861328125000e+03,2.014409575285735059e+02,2.016684823151604746e+02,1.037692934392601962e-02,-2.037503437195184453e-01
1.920167724609375000e+03,2.015222631383825274e+02,2.017511683977260475e+02,1.039660857072122538e-02,-2.029286798618541721e-01
1.921652221679687500e+03,2.032960532859519560e+02,2.018457045857834373e+02,1.041910811390203175e-02,-2.019892597495696329e-01
1.923134765625000000e+03,2.013879716661241446e+02,2.019529930458407421e+02,1.044464268843338373e-02,-2.009231184203605913e-01
1.924618896484375000e+03,2.018888634575737910e+02,2.020739673813254171e+02,1.047343449124390515e-02,-1.997209785185954656e-01
1.926102661132812500e+03,2.025656054461443887e+02,2.022096362813845758e+02,1.050572358960823009e-02,-1.983728165507179508e-01
1.927586181640625000e+03,2.019679000289351904e+02,2.023610305701025993e+02,1.054175531889977452e-02,-1.968683890650193002e-01
1.929067626953125000e+03,2.026921759711371465e+02,2.025291876806579410e+02,1.058177658745148089e-02,-1.951973869342432943e-01
1.930550659179687500e+03,2.042756189416955976e+02,2.027152073187991164e+02,1.062604912442213084e-02,-1.933488822193756007e-01
