wavenumber_cm-1,m2_px16_processed,meanCaF2_processed_norm
558.0,21.507259949521895,0.020563904298912087
559.0,18.67992516389461,0.020367488724463503
560.0,17.660398522467155,0.020548090619584087
561.0,17.191824100846517,0.021211269258600222
562.0,16.661917821511047,0.020691264533006327
563.0,17.588985949758516,0.020334044302210426
564.0,18.92039578716941,0.020659342420658654
565.0,20.27236956248178,0.02058071527434076
566.0,21.497399904504633,0.020424424693798526
567.0,22.823708892820317,0.019587429427400643
568.0,23.51763807745657,0.01868424862081817
569.0,22.876539211482363,0.018313422945151574
570.0,23.060023914507074,0.018786298236304032
571.0,23.310249964800825,0.01903940189490331
572.0,23.959785379696108,0.018606803180061592
573.0,24.689317918470923,0.020423282282094262
574.0,26.43934507295796,0.022505451620262663
575.0,28.094791444699005,0.022740313506861377
576.0,29.027770178084978,0.022883460140720617
577.0,30.025814678265156,0.022822787192809807
578.0,29.6425585327843,0.02162879399016885
579.0,29.008354374392372,0.021297572154374885
580.0,28.834852477158496,0.020559109076391406
581.0,27.58624264958199,0.020109185679844963
582.0,26.000678457938932,0.021122152268050733
583.0,24.044628829964473,0.02356730334368477
584.0,23.31496558595614,0.024244350184176026
585.0,22.23511312796232,0.02359521799907366
586.0,21.412028240236314,0.02315389127579684
587.0,22.567622188832814,0.021937885295091837
588.0,22.391068003354224,0.020611387075001625
589.0,22.384865982806144,0.020142120176178845
590.0,22.39272138566025,0.018600079820039465
591.0,21.57153506318962,0.018865204128134715
592.0,21.76083193092567,0.02006087432136796
593.0,21.20520670779748,0.02037623384680316
594.0,19.490051449855322,0.020875721675288277
595.0,19.734830563516162,0.021109974986080297
596.0,19.676777006423517,0.020834147328767223
597.0,20.32908266745747,0.021263438699669818
598.0,19.68734116513275,0.021358546067641034
599.0,18.950887713166644,0.02207739104621647
600.0,20.35039391741661,0.02117429808640052
601.0,20.235241117114377,0.020620110074236586
602.0,21.357306825698892,0.019550954682640717
603.0,22.381852455511567,0.018149424026867263
604.0,24.15114050252871,0.01774036044535591
605.0,26.401922809455513,0.016505759427494743
606.0,28.27090442212978,0.015841284868667937
607.0,28.85634713343176,0.01613219691889953
608.0,28.81493245258241,0.015476709257261568
609.0,28.458453073587823,0.016467653886087834
610.0,26.812081519959136,0.016329126590982623
611.0,23.610745585184677,0.016639409347025114
612.0,21.215068239013863,0.01714586384603418
613.0,19.205146132054544,0.017091350726082158
614.0,18.569310069777952,0.01697856467283248
615.0,17.469334975552492,0.01734271645762811
616.0,19.096449850395985,0.01748398995514163
617.0,19.223874295767498,0.017144787671490754
618.0,20.727239049262373,0.015578586600044478
619.0,21.50597598706161,0.014652600485688339
620.0,22.01455837055277,0.014012439063956533
621.0,22.84086971573673,0.013425956572064792
622.0,21.763759943293252,0.012511650834934777
623.0,20.164425666744613,0.011642402174305412
624.0,19.078134388706502,0.010873785514452125
625.0,18.389536611762253,0.011580137647679395
626.0,19.488805467537794,0.011757653670200244
627.0,19.238559321713627,0.011583234258243431
628.0,20.112758130343355,0.011120467722248806
629.0,21.481209600983117,0.011556817077277747
630.0,23.37496530431748,0.011097871155130109
631.0,25.34842913830208,0.01045671184360394
632.0,24.704070631249472,0.010531530315188999
633.0,24.597278758085057,0.010137101839536615
634.0,22.668207263885975,0.009884926209143115
635.0,21.08057985444772,0.010429498425549213
636.0,20.474864675581692,0.011022907444007276
637.0,18.86747829565043,0.011190566815730725
638.0,18.661823179288497,0.012520978467815169
639.0,20.08955580454212,0.013337850881932834
640.0,22.094987059614176,0.012769677054041962
641.0,23.796827186104025,0.01287885216921529
642.0,24.074230944622425,0.013166257894525402
643.0,23.689958966930327,0.012191610557425871
644.0,21.604491507790996,0.01126263108806018
645.0,20.858106855876237,0.010585685442305455
646.0,20.27332575455725,0.010795317466631723
647.0,17.758563436318216,0.011266920989928406
648.0,17.21551181710698,0.010923002445595617
649.0,18.2275996040197,0.010882030858877375
