wavenumber_cm-1,raw_despiked,processed
1643.0,233.3715714285706,43.02701692539918
1644.0,231.25878571428575,37.597085179731124
1645.0,226.47607142857387,31.55823640392387
1646.0,214.6035714285708,25.02151591668897
1647.0,217.35478571428612,21.18467145053856
1648.0,210.57633333333268,20.03382967093512
1649.0,206.16742857142913,18.51598292116043
1650.0,205.69471428571464,17.729843428982434
1651.0,206.54828571428584,17.962223238550393
1652.0,208.78085714285726,16.467783626391054
1653.0,201.83807142857083,15.368258429347947
1654.0,197.9437380952387,12.606431563537825
1655.0,196.37919512195103,10.330794018069952
1656.0,188.71271428571305,8.530994939227583
1657.0,187.30457142857014,7.045292583459826
1658.0,184.86533333333452,6.204227366496639
1659.0,192.348047619048,3.9507988174980824
1660.0,186.35114634146223,3.532785343481919
1661.0,180.02833333333393,4.225937470320815
1662.0,175.7271428571433,3.017885402501861
1663.0,174.2611904761906,0.28653252906994453
1664.0,184.86871428571465,-1.485022426375707
1665.0,174.78609523809456,-2.8304496666593195
1666.0,164.29642857142852,-4.17853804191833
1667.0,164.76966666666638,-4.6812405842983935
1668.0,172.21452380952383,-5.671167132873222
1669.0,160.87128571428508,-6.207451870554394
1670.0,166.5706666666664,-5.048802918353232
1671.0,170.60028571428546,-3.1499455762572097
1672.0,165.0644634146341,-2.4080915596655075
1673.0,166.55349999999999,-2.299796042488225
1674.0,162.2449523809517,-1.2010267026730617
1675.0,168.1754285714283,-3.738946398905
1676.0,163.08343902438975,-4.64266847066628
1677.0,159.63592857142925,-3.715218514819753
1678.0,157.6621904761905,-3.754706856258082
1679.0,153.6382857142857,-3.398469726388015
1680.0,167.64771428571558,-2.5571553873068638
1681.0,164.11542857142913,-0.6932995609018917
1682.0,158.00709523809536,0.21535574775319333
1683.0,161.38560975609775,1.634900210648965
1684.0,164.00916666666618,0.9418542398902616
1685.0,157.90342857142892,-0.32757125832688416
1686.0,156.5711463414632,0.5632388337296561
1687.0,161.19434146341476,0.8818687266150107
1688.0,152.3134285714289,-0.17631189254370838
1689.0,161.6213333333339,0.5097180889917468
1690.0,157.54695238095277,2.0393655492213156
1691.0,152.98875609756007,1.5683254633389083
1692.0,155.16302380952396,0.6059742610528076
1693.0,160.8275714285723,0.1182251308971729
1694.0,151.82053658536577,-1.3067486853215087
1695.0,145.69647619047416,-0.8409594943044283
1696.0,151.1416341463422,0.41721014543179535
1697.0,151.5367804878047,0.6278244499540335
1698.0,155.44371428571407,2.3334742200990206
1699.0,156.67050000000046,4.976445930433215
1700.0,157.27171428571467,6.874647229223939
1701.0,153.48328571428584,7.194557614800175
1702.0,159.51563414634208,7.769289681588134
1703.0,152.7077857142856,7.168438057576225
1704.0,154.97328571428557,7.471209257583553
1705.0,153.94043902438958,6.730344588791667
1706.0,154.2019999999996,6.834472650051026
1707.0,150.5458048780483,5.823999422455785
1708.0,154.07026829268298,6.5148992484302255
1709.0,146.98073170731678,6.276248948893283
1710.0,153.81136585365664,7.101531703608487
1711.0,149.66031707316898,8.510254572726126
1712.0,154.45759523809582,9.422693197927828
1713.0,151.79485714285718,8.776087989615576
1714.0,155.32107142857194,9.404950915780432
